,HomePlanet,CryoSleep,Destination,Age,Travel company,VIP,RoomService,FoodCourt,Travel Outcome,Cols,P_S
456,0,1,2,27.0,1,0,0.0,458.07720329024676,0,1,1
457,0,1,2,46.0,1,0,0.0,0.0,1,0,1
458,2,1,2,27.0,1,0,0.0,0.0,1,1,1
459,2,0,0,21.0,1,0,0.0,0.0,1,4,1
460,2,0,2,21.0,1,0,513.0,0.0,1,5,0
461,0,0,0,42.0,1,0,0.0,929.0,1,4,0
462,2,0,0,22.0,1,0,10.0,0.0,1,1,1
463,2,0,0,10.0,0,0,0.0,0.0,0,1,1
464,2,0,0,43.0,0,0,1821.0,0.0,0,1,1
465,2,0,0,42.0,1,0,1246.0,35.0,1,4,1
466,0,1,2,18.0,1,0,0.0,0.0,1,0,1
467,0,1,2,54.0,1,0,0.0,0.0,1,0,1
468,0,1,0,24.0,1,0,0.0,0.0,1,0,1
469,0,0,0,64.0,1,0,0.0,1737.0,1,0,1
470,0,1,2,18.0,1,0,0.0,0.0,1,0,1
471,1,1,2,53.0,1,0,0.0,0.0,1,0,1
472,2,1,0,23.0,1,0,0.0,0.0,1,1,1
473,1,0,0,39.0,1,0,0.0,0.0,0,3,1
474,0,0,0,59.0,0,0,0.0,16521.0,0,6,0
475,0,0,2,32.0,1,0,0.0,5755.0,0,5,1
476,0,1,0,55.0,1,0,0.0,0.0,1,5,1
477,1,1,1,21.0,0,0,0.0,0.0,1,3,0
478,0,1,0,50.0,1,0,0.0,0.0,0,0,1
479,0,0,2,55.0,0,0,113.0,2492.0,0,2,1
480,1,0,0,28.82793046746535,1,0,1445.0,0.0,1,1,0
481,1,1,0,35.0,1,0,0.0,0.0,0,1,1
482,1,1,0,28.82793046746535,0,0,0.0,0.0,1,3,1
483,1,0,0,55.0,0,0,62.0,458.07720329024676,0,3,1
484,1,0,0,23.0,1,0,39.0,263.0,1,4,1
485,1,0,0,42.0,0,0,0.0,0.0,0,4,0
486,1,0,0,35.0,1,0,553.0,213.0,1,4,1
487,1,1,0,47.0,1,0,0.0,0.0,1,1,1
488,2,0,2,28.82793046746535,0,0,1172.0,11.0,1,1,1
489,2,1,0,34.0,0,0,0.0,0.0,0,1,1
490,0,0,0,46.0,1,0,0.0,1119.0,1,6,0
491,1,1,1,26.0,1,0,0.0,0.0,0,3,0
492,1,1,2,1.0,1,0,0.0,0.0,1,3,0
493,1,1,2,28.82793046746535,0,0,0.0,0.0,0,3,0
494,2,0,0,33.0,0,0,20.0,0.0,0,5,0
495,0,0,0,34.0,0,0,98.0,715.0,1,0,0
496,0,0,0,49.0,1,0,3573.0,1308.0,1,0,0
497,1,0,0,22.0,1,0,0.0,5.0,0,3,0
498,1,0,0,28.0,0,0,0.0,1073.0,0,1,0
499,0,1,0,28.82793046746535,1,0,0.0,0.0,1,6,0
500,0,1,2,36.0,0,0,0.0,0.0,1,6,0
501,1,1,2,30.0,0,0,0.0,0.0,1,6,0
502,0,1,0,49.0,1,0,0.0,0.0,0,6,0
503,0,0,0,38.0,1,0,0.0,1793.0,1,6,0
504,2,1,0,31.0,1,0,0.0,0.0,0,1,1
505,1,0,0,17.0,1,0,1471.0,0.0,1,1,1
506,1,0,0,26.0,0,0,9.0,0.0,0,3,0
507,1,0,0,23.0,1,0,59.0,0.0,1,1,0
508,1,0,2,24.0,1,0,930.0,691.0,1,1,1
509,1,0,0,23.0,0,0,0.0,15.0,0,1,1
510,1,0,0,24.0,0,0,0.0,86.0,0,4,1
511,2,0,1,32.0,0,0,666.0,0.0,0,5,1
512,2,1,0,43.0,0,0,0.0,0.0,0,1,1
513,1,0,0,23.0,1,0,13.0,12.0,1,1,1
514,1,0,0,42.0,0,0,126.0,0.0,1,3,1
515,0,1,2,29.0,1,0,0.0,0.0,1,6,1
516,0,1,0,40.0,1,0,0.0,0.0,1,6,0
517,0,0,0,37.0,0,0,0.0,6506.0,1,6,0
518,0,1,2,61.0,1,0,0.0,0.0,0,6,0
519,0,0,0,33.0,0,0,0.0,165.0,1,6,0
520,1,0,0,19.0,0,0,0.0,1428.0,0,1,1
521,1,0,1,21.0,1,0,0.0,12.0,1,1,1
522,1,0,0,4.0,0,0,0.0,0.0,1,3,1
523,1,0,1,12.0,1,0,0.0,0.0,1,3,1
524,1,0,0,44.0,1,0,1440.0,293.0,1,1,1
525,1,0,0,22.0,0,0,0.0,0.0,1,3,1
526,2,0,2,33.0,1,0,840.0,642.0,0,1,0
527,0,1,2,32.0,0,0,0.0,0.0,1,0,0
528,0,1,0,28.0,1,0,0.0,0.0,1,0,0
529,0,0,0,28.0,1,0,0.0,410.0,1,0,0
530,2,0,0,31.0,0,0,697.0,0.0,0,1,0
531,2,1,0,13.0,0,0,0.0,0.0,0,4,1
532,1,1,0,14.0,0,0,0.0,0.0,0,3,1
533,0,0,0,33.0,0,0,1908.0,33.0,0,5,1
534,0,1,2,28.82793046746535,1,0,0.0,0.0,1,5,1
535,1,0,0,23.0,1,0,0.0,334.0,1,1,0
536,0,0,0,36.0,1,1,530.0,5085.0,0,6,1
537,0,1,2,22.0,1,0,0.0,0.0,0,6,0
538,0,1,0,19.0,0,0,0.0,0.0,1,6,0
539,0,1,0,42.0,0,0,0.0,0.0,1,6,0
540,0,1,0,30.0,1,0,0.0,0.0,0,6,0
541,0,1,2,16.0,1,0,0.0,0.0,1,6,0
542,0,0,0,55.0,0,0,0.0,1542.0,1,6,0
543,0,1,0,55.0,0,0,0.0,0.0,1,6,0
544,1,0,0,19.0,0,0,1911.0,0.0,1,1,1
545,1,0,0,28.82793046746535,0,0,14.0,809.0,1,1,0
546,0,1,0,18.0,1,0,0.0,0.0,0,4,0
547,1,0,0,21.0,1,0,0.0,458.07720329024676,1,1,1
548,1,0,0,65.0,1,0,0.0,0.0,1,3,0
549,1,0,0,55.0,1,0,53.0,790.0,1,1,1
550,1,0,0,50.0,1,0,224.687617481203,233.0,1,3,1
551,1,1,0,49.0,1,0,0.0,0.0,1,3,0
552,1,0,0,22.0,0,0,0.0,0.0,0,4,1
553,2,1,0,33.0,0,0,0.0,0.0,1,1,0
554,2,1,0,3.0,0,0,0.0,0.0,0,1,1
555,2,1,0,0.0,1,0,0.0,0.0,1,1,1
556,2,1,0,33.0,0,0,0.0,0.0,1,1,1
557,2,1,0,48.0,0,0,0.0,0.0,1,1,0
558,2,1,0,5.0,0,0,0.0,0.0,1,1,0
559,2,0,0,23.0,1,0,2648.0,0.0,1,5,0
560,0,1,0,53.0,0,0,0.0,0.0,1,5,0
561,2,0,0,18.0,0,0,5.0,25.0,1,1,0
562,1,1,1,20.0,0,0,0.0,0.0,1,3,0
563,1,0,0,23.0,0,0,234.0,1.0,1,4,0
564,1,0,0,48.0,1,0,801.0,2.0,1,3,0
565,1,1,1,19.0,1,0,0.0,0.0,1,3,1
566,2,0,0,28.82793046746535,0,0,43.0,152.0,0,5,0
567,1,0,2,9.0,1,0,0.0,0.0,1,3,1
568,1,0,0,24.0,0,0,224.687617481203,4.0,1,4,1
569,2,0,0,46.0,0,0,21.0,0.0,0,1,0
570,1,1,0,23.0,0,0,0.0,0.0,0,3,0
571,1,1,0,21.0,0,0,0.0,0.0,0,3,0
572,1,1,0,19.0,1,0,0.0,0.0,1,3,1
573,2,0,0,0.0,1,0,0.0,0.0,1,1,0
574,2,0,0,4.0,0,0,0.0,458.07720329024676,1,1,0
575,2,0,0,26.0,1,0,1252.0,0.0,0,1,0
576,2,1,0,9.0,0,0,0.0,0.0,0,1,0
577,0,0,0,24.0,0,0,0.0,3385.0,1,6,1
578,2,1,0,24.0,1,0,0.0,0.0,1,1,0
579,2,0,0,25.0,1,0,0.0,0.0,0,4,0
580,2,1,0,21.0,0,0,0.0,0.0,1,1,0
581,1,0,0,21.0,0,0,0.0,0.0,0,1,0
582,0,0,0,37.0,1,0,27.0,654.0,1,6,0
583,0,0,2,44.0,0,0,434.0,3113.0,0,6,0
584,0,0,0,43.0,1,0,4.0,1111.0,1,6,0
585,1,0,0,7.0,1,0,0.0,0.0,1,3,0
586,2,0,0,33.0,0,0,149.0,0.0,0,1,0
587,1,0,0,24.0,0,0,0.0,458.07720329024676,0,1,0
588,1,1,1,31.0,1,0,0.0,0.0,1,3,1
589,0,1,0,27.0,1,1,0.0,0.0,0,0,0
590,1,0,0,34.0,1,0,0.0,0.0,1,3,1
591,1,1,0,58.0,1,0,0.0,0.0,0,3,1
592,1,0,0,7.0,0,0,0.0,0.0,0,3,1
593,1,1,2,3.0,1,0,0.0,0.0,1,3,1
594,1,0,2,21.0,1,0,0.0,0.0,0,3,0
595,1,0,1,21.0,1,0,1.0,368.0,0,1,0
596,0,1,0,39.0,1,0,0.0,0.0,0,6,1
597,0,1,2,43.0,1,0,0.0,0.0,1,6,1
598,1,1,0,22.0,1,0,0.0,0.0,0,3,1
599,1,0,0,44.0,1,0,103.0,0.0,0,1,0
600,1,0,0,38.0,1,0,0.0,0.0,0,3,0
601,2,1,0,32.0,0,0,0.0,0.0,1,1,1
602,2,1,0,55.0,1,0,0.0,0.0,1,1,1
603,2,0,1,31.0,1,1,629.0,0.0,1,5,0
604,1,0,0,39.0,1,0,0.0,1496.0,1,1,0
605,1,0,0,35.0,1,0,0.0,1778.0,0,3,1
606,1,0,0,37.0,0,0,614.0,0.0,0,4,1
607,1,0,2,13.0,1,0,0.0,7.0,1,1,0
608,1,0,0,21.0,0,0,0.0,0.0,1,1,0
609,2,0,0,20.0,1,0,0.0,0.0,0,4,1
610,0,1,2,20.0,0,0,0.0,0.0,0,0,0
611,1,0,0,63.0,1,0,0.0,123.0,0,1,0
612,1,0,0,36.0,0,0,2.0,0.0,1,1,1
613,0,0,2,29.0,1,0,0.0,3344.0,0,6,1
614,0,0,2,36.0,0,0,0.0,4967.0,1,6,1
615,0,0,0,79.0,1,0,0.0,0.0,0,6,1
616,0,1,2,30.0,0,0,0.0,0.0,1,6,1
617,0,1,2,30.0,1,0,0.0,0.0,1,6,1
618,2,0,0,19.0,0,0,1019.0,266.0,0,1,0
619,0,1,0,33.0,0,0,0.0,0.0,1,4,0
620,1,0,0,20.0,1,0,1724.0,0.0,1,3,0
621,0,1,2,38.0,0,0,0.0,0.0,1,6,1
622,2,1,0,7.0,1,0,0.0,0.0,1,1,1
623,2,1,0,58.0,1,0,0.0,0.0,1,1,1
624,2,0,0,33.0,0,0,105.0,0.0,1,1,1
625,1,1,1,3.0,1,0,0.0,0.0,1,3,1
626,2,0,0,39.0,1,0,0.0,0.0,1,4,1
627,2,0,0,37.0,0,0,237.0,2.0,1,4,0
628,1,0,0,32.0,1,0,0.0,0.0,1,3,0
629,1,0,0,28.0,0,0,0.0,863.0,1,1,1
630,1,0,0,38.0,1,0,0.0,8.0,0,3,1
631,1,0,1,21.0,1,0,0.0,576.0,1,1,1
632,1,1,0,18.0,0,0,0.0,0.0,1,3,1
633,1,1,0,15.0,1,0,0.0,0.0,1,3,1
634,0,0,0,44.0,1,0,0.0,2506.0,1,6,0
635,1,0,0,44.0,0,0,86.0,525.0,0,1,0
636,0,0,0,36.0,1,0,0.0,0.0,0,4,1
637,1,0,0,28.0,0,0,224.687617481203,0.0,1,1,0
638,2,0,0,15.0,0,0,1264.0,0.0,1,1,0
639,1,0,0,45.0,1,0,0.0,25.0,1,1,0
640,1,0,0,26.0,0,0,0.0,530.0,1,1,0
641,1,1,1,46.0,1,0,0.0,0.0,1,3,0
642,1,0,0,25.0,1,0,1.0,0.0,1,3,0
643,1,1,1,46.0,1,0,0.0,0.0,1,3,1
644,1,1,0,15.0,1,0,0.0,0.0,1,3,1
645,1,1,0,37.0,1,0,0.0,0.0,0,3,1
646,1,0,0,20.0,1,0,224.687617481203,215.0,1,3,1
647,1,1,1,45.0,0,0,0.0,0.0,1,3,0
648,1,1,0,7.0,1,0,0.0,0.0,1,3,0
649,1,1,0,5.0,0,0,0.0,0.0,1,3,0
650,2,1,0,38.0,1,0,0.0,0.0,0,1,1
651,2,0,0,30.0,0,0,269.0,96.0,1,1,0
652,2,0,0,28.82793046746535,1,0,0.0,0.0,1,1,0
653,2,0,0,0.0,1,0,0.0,0.0,0,1,0
654,2,1,0,20.0,1,0,0.0,0.0,1,1,0
655,1,0,0,41.0,1,0,1.0,922.0,0,4,0
656,2,1,0,18.0,1,0,0.0,0.0,1,1,0
657,2,0,0,29.0,0,1,3887.0,0.0,1,5,0
658,2,0,0,19.0,1,0,3097.0,0.0,0,5,1
659,2,0,0,34.0,1,0,1973.0,0.0,0,4,1
660,0,1,0,36.0,0,0,0.0,0.0,1,0,1
661,2,1,0,54.0,0,0,0.0,0.0,1,1,1
662,2,0,0,19.0,0,0,164.0,0.0,1,4,1
663,2,0,0,21.0,1,0,505.0,0.0,1,1,1
664,2,1,0,23.0,1,0,0.0,0.0,1,4,1
665,0,1,2,35.0,1,0,0.0,0.0,0,1,1
666,0,0,0,34.0,1,0,0.0,3488.0,0,6,1
667,1,0,0,22.0,1,0,0.0,581.0,1,3,1
668,1,0,2,24.0,1,0,21.0,0.0,1,1,0
669,2,1,0,18.0,0,0,0.0,0.0,1,1,1
670,2,0,2,24.0,1,0,2698.0,0.0,1,5,1
671,0,1,0,33.0,0,0,0.0,0.0,1,5,1
672,1,0,0,24.0,1,0,121.0,237.0,1,1,1
673,1,1,0,18.0,0,0,0.0,0.0,1,3,1
674,1,1,0,19.0,0,0,0.0,0.0,1,3,0
675,1,0,2,43.0,1,0,0.0,0.0,1,1,0
676,1,1,0,44.0,0,0,0.0,0.0,1,3,1
677,0,0,2,25.0,0,0,0.0,4949.0,0,2,1
678,0,1,2,25.0,0,0,0.0,458.07720329024676,1,2,1
679,0,1,2,23.0,1,0,0.0,0.0,0,1,1
680,2,0,0,23.0,1,0,1695.0,0.0,1,4,0
681,2,0,0,20.0,0,0,457.0,0.0,1,1,0
682,2,0,0,2.0,0,0,0.0,0.0,0,1,0
683,1,0,0,26.0,1,0,1577.0,2.0,1,4,1
684,1,1,1,38.0,0,0,0.0,0.0,1,3,0
685,1,0,0,1.0,1,0,0.0,0.0,1,3,0
686,1,0,0,12.0,0,0,0.0,0.0,1,3,0
687,1,1,1,2.0,0,0,0.0,0.0,0,3,0
688,1,1,1,25.0,1,0,0.0,0.0,1,3,0
689,1,1,2,1.0,0,0,0.0,0.0,0,3,0
690,1,1,2,0.0,1,0,0.0,0.0,0,3,0
691,0,0,2,54.0,0,0,0.0,0.0,0,1,1
692,1,0,0,21.0,1,0,521.0,0.0,1,4,0
693,2,0,0,19.0,1,0,0.0,0.0,1,4,0
694,1,0,1,24.0,0,0,0.0,23.0,0,1,1
695,1,1,0,20.0,1,0,0.0,0.0,1,3,0
696,1,0,0,23.0,0,0,139.0,0.0,0,1,1
697,1,0,2,29.0,1,0,0.0,0.0,1,1,1
698,1,0,0,14.0,0,0,7.0,781.0,1,4,1
699,1,0,0,19.0,0,0,0.0,714.0,1,1,1
700,1,0,2,23.0,0,0,0.0,38.0,1,1,0
701,1,0,0,62.0,1,0,712.0,2.0,1,1,0
702,1,0,0,23.0,1,0,0.0,0.0,0,1,0
703,0,0,2,65.0,1,0,0.0,835.0,0,6,1
704,2,0,0,47.0,1,0,0.0,0.0,0,1,0
705,0,0,2,67.0,0,0,76.0,16.0,0,6,0
706,0,1,2,14.0,1,0,0.0,0.0,0,6,0
707,0,0,0,41.0,0,0,3594.0,3425.0,1,6,0
708,1,1,0,14.0,0,0,0.0,0.0,1,3,1
709,1,1,0,19.0,0,0,0.0,0.0,1,3,1
710,1,0,2,22.0,1,0,15.0,142.0,1,1,1
711,0,1,0,34.0,0,0,0.0,0.0,1,2,0
712,0,0,2,65.0,1,0,19.0,1344.0,1,2,0
713,0,1,2,42.0,0,0,0.0,0.0,0,1,1
714,0,1,2,22.0,0,0,0.0,0.0,0,5,0
715,0,1,2,54.0,0,0,0.0,0.0,1,0,1
716,0,0,0,34.0,0,0,47.0,287.0,1,0,1
717,0,1,0,27.0,1,0,0.0,0.0,0,0,1
718,2,0,2,67.0,1,0,1.0,0.0,0,5,0
719,0,0,0,33.0,0,0,0.0,3879.0,1,6,0
720,1,1,1,30.0,1,0,0.0,0.0,0,3,1
721,1,0,0,22.0,1,0,0.0,0.0,1,3,1
722,2,0,1,35.0,0,0,1248.0,0.0,0,1,1
723,2,0,0,23.0,0,0,755.0,0.0,0,1,1
724,1,0,0,49.0,1,0,0.0,6.0,0,3,1
725,0,0,2,36.0,1,0,29.0,12180.0,1,0,0
726,0,1,0,31.0,1,0,0.0,0.0,1,0,0
727,0,1,2,54.0,0,0,0.0,0.0,1,0,1
728,1,1,0,0.0,0,0,0.0,0.0,1,3,1
729,1,0,0,28.82793046746535,1,0,0.0,715.0,1,3,1
730,1,0,0,54.0,0,0,0.0,0.0,0,3,1
731,1,1,1,10.0,1,0,0.0,0.0,1,3,1
732,1,0,2,0.0,1,0,0.0,0.0,1,3,1
733,1,1,1,7.0,0,0,0.0,0.0,0,3,1
734,1,1,0,25.0,1,0,0.0,0.0,1,3,0
735,0,0,2,37.0,1,0,0.0,16.0,0,4,1
736,0,1,2,15.0,1,0,0.0,0.0,1,4,1
737,1,1,0,26.0,0,0,0.0,0.0,0,4,1
738,0,0,2,7.0,1,0,0.0,0.0,1,4,1
739,1,0,0,30.0,0,0,558.0,4.0,0,1,1
740,1,0,0,19.0,1,0,0.0,2.0,0,1,0
741,0,0,0,30.0,0,0,0.0,3004.0,1,2,0
742,1,0,0,21.0,1,0,562.0,2.0,0,1,0
743,1,0,1,21.0,1,0,14.0,33.0,0,3,1
744,2,1,0,59.0,1,0,0.0,0.0,1,1,0
745,0,1,2,28.0,1,0,0.0,0.0,0,6,1
746,1,0,0,32.0,0,0,713.0,0.0,1,1,0
747,1,1,0,19.0,1,0,0.0,0.0,1,3,0
748,1,1,0,7.0,0,0,0.0,0.0,0,3,0
749,1,0,2,16.0,0,0,797.0,0.0,0,1,0
750,0,0,0,31.0,0,1,0.0,166.0,0,2,1
751,0,0,0,30.0,1,0,0.0,142.0,1,2,1
752,0,1,0,26.0,1,0,0.0,0.0,1,2,1
753,1,1,1,20.0,1,0,0.0,0.0,0,3,1
754,1,1,1,24.0,1,0,0.0,0.0,0,3,0
755,1,0,1,39.0,0,0,0.0,0.0,0,3,0
756,2,0,2,19.0,0,0,0.0,0.0,1,1,1
757,2,1,2,27.0,1,0,0.0,0.0,1,1,1
758,1,0,0,34.0,1,0,0.0,0.0,1,1,1
759,0,1,2,28.0,0,0,0.0,0.0,0,5,1
760,1,0,0,29.0,1,0,0.0,0.0,0,1,1
761,2,1,1,38.0,0,0,0.0,0.0,1,1,1
762,0,0,2,28.82793046746535,0,0,0.0,3462.0,1,2,0
763,2,1,0,1.0,1,0,0.0,0.0,1,1,1
764,0,0,2,36.0,0,1,0.0,13248.0,0,6,0
765,1,0,0,31.0,0,0,183.0,0.0,0,1,1
766,1,0,0,1.0,1,0,0.0,0.0,0,3,1
767,1,0,0,31.0,0,0,159.0,110.0,1,4,1
768,2,0,0,10.0,1,0,0.0,0.0,0,1,1
769,2,0,0,28.82793046746535,0,0,1227.0,42.0,1,1,1
770,2,0,0,42.0,0,0,836.0,0.0,1,1,1
771,2,0,0,0.0,0,0,0.0,0.0,1,1,1
772,2,0,1,41.0,0,0,1209.0,0.0,0,1,1
773,2,1,0,0.0,1,0,0.0,0.0,1,1,1
774,2,0,0,0.0,1,0,0.0,0.0,1,1,1
775,2,1,0,59.0,0,0,0.0,0.0,1,1,0
776,1,0,0,13.0,1,0,2.0,1.0,0,4,1
777,0,0,2,24.0,1,0,0.0,284.0,1,4,1
778,1,1,0,20.0,0,0,0.0,0.0,1,3,0
779,0,0,0,71.0,1,1,0.0,0.0,1,0,1
780,1,1,1,23.0,1,0,0.0,0.0,0,3,1
781,1,0,2,15.0,0,0,0.0,59.0,1,1,1
782,1,0,0,18.0,1,0,751.0,0.0,1,3,1
783,1,0,0,19.0,1,0,0.0,561.0,1,1,1
784,1,1,2,4.0,0,0,0.0,0.0,1,3,1
785,1,0,2,42.0,1,0,0.0,0.0,1,1,1
786,2,0,0,51.0,0,0,815.0,0.0,1,1,1
787,1,1,0,13.0,0,0,0.0,0.0,1,3,0
788,1,0,0,27.0,0,0,174.0,653.0,0,1,1
789,1,0,0,42.0,1,0,786.0,0.0,1,1,1
790,1,0,0,41.0,1,0,324.0,2.0,1,1,1
791,1,0,1,21.0,0,0,15.0,0.0,1,1,0
792,1,0,0,31.0,0,0,14.0,5.0,0,1,0
793,0,1,2,36.0,0,0,0.0,0.0,1,1,1
794,1,0,0,31.0,1,0,0.0,0.0,0,1,0
795,1,0,2,14.0,0,0,77.0,0.0,1,3,1
796,2,0,1,32.0,1,1,494.0,701.0,1,1,1
797,0,0,0,32.0,1,0,0.0,179.0,1,0,1
798,1,0,0,27.0,0,0,663.0,1111.0,0,3,0
799,0,0,2,57.0,1,0,2651.0,2956.0,1,0,1
800,1,1,0,13.0,0,0,0.0,0.0,0,3,1
801,2,1,0,30.0,1,0,0.0,0.0,1,1,0
802,2,1,0,14.0,1,0,0.0,0.0,1,1,0
803,0,0,0,27.0,0,0,0.0,0.0,1,0,1
804,0,1,2,32.0,0,0,0.0,0.0,1,0,1
805,2,1,0,54.0,1,0,0.0,0.0,1,4,1
806,1,0,2,23.0,1,0,217.0,378.0,1,1,0
807,1,1,2,38.0,1,0,0.0,0.0,0,2,1
808,1,1,0,32.0,1,0,0.0,0.0,1,3,1
809,1,0,0,24.0,1,0,34.0,7.0,1,4,0
810,1,1,0,36.0,0,0,0.0,0.0,1,3,1
811,1,0,0,11.0,0,0,0.0,0.0,0,3,1
812,1,1,0,6.0,0,0,0.0,0.0,1,3,1
813,0,1,2,36.0,0,0,0.0,458.07720329024676,1,0,1
814,0,1,2,22.0,0,0,0.0,0.0,0,0,1
815,1,0,0,28.82793046746535,0,0,2.0,850.0,1,1,1
816,1,1,0,37.0,1,0,0.0,0.0,0,3,1
817,1,0,0,55.0,1,0,280.0,0.0,1,1,1
818,1,0,1,28.82793046746535,0,0,112.0,473.0,0,3,0
819,0,0,0,20.0,0,0,2.0,4754.0,0,2,1
820,1,0,0,16.0,1,0,224.687617481203,0.0,0,1,0
821,1,0,0,19.0,1,0,0.0,162.0,0,1,1
822,1,0,0,38.0,1,0,0.0,0.0,0,3,1
823,1,0,0,35.0,1,0,12.0,687.0,0,1,1
824,0,1,2,33.0,0,0,0.0,0.0,1,6,0
825,2,0,1,37.0,1,1,381.0,0.0,1,5,1
826,1,0,0,46.0,1,0,784.0,0.0,0,1,1
827,0,0,0,41.0,1,0,3103.0,3.0,1,5,1
828,1,0,0,13.0,1,0,875.0,5.0,1,3,0
829,1,1,0,31.0,1,0,0.0,0.0,1,3,1
830,1,1,2,52.0,0,0,0.0,0.0,1,3,1
831,0,0,0,48.0,1,0,0.0,0.0,1,6,0
832,0,0,2,27.0,0,0,1.0,12804.0,1,6,0
833,2,0,0,16.0,1,0,172.0,458.07720329024676,1,1,0
834,1,1,2,32.0,1,0,0.0,0.0,1,3,0
835,1,1,0,25.0,1,0,0.0,0.0,1,3,1
836,1,0,0,26.0,1,0,0.0,0.0,1,1,0
837,1,1,0,44.0,1,0,0.0,0.0,1,3,0
838,2,0,0,32.0,0,0,47.0,0.0,1,1,1
839,1,0,0,18.0,0,0,200.0,124.0,0,1,0
840,1,1,2,23.0,1,0,0.0,0.0,0,3,1
841,0,0,0,44.0,0,0,0.0,2792.0,1,6,0
842,2,0,1,29.0,0,0,4.0,0.0,1,5,0
843,1,0,2,19.0,1,0,0.0,388.0,1,1,1
844,0,0,2,41.0,0,0,0.0,5738.0,0,0,0
845,0,0,0,28.0,0,0,0.0,1736.0,0,0,0
846,1,1,0,19.0,1,0,0.0,0.0,1,3,1
847,2,0,0,32.0,1,1,2492.0,0.0,0,1,0
848,1,0,0,74.0,1,0,853.0,0.0,1,1,0
849,0,0,0,31.0,0,0,0.0,7461.0,1,0,1
850,0,0,2,38.0,1,0,0.0,172.0,0,4,0
851,1,0,0,20.0,0,0,157.0,0.0,0,3,1
852,1,0,0,24.0,0,0,47.0,0.0,1,4,1
853,1,0,1,26.0,0,0,18.0,84.0,1,1,0
854,1,1,1,44.0,1,0,0.0,0.0,0,3,1
855,0,1,2,33.0,0,0,0.0,0.0,1,0,0
856,0,0,2,31.0,0,0,0.0,1095.0,1,0,0
857,0,0,2,28.82793046746535,1,0,0.0,7767.0,0,6,1
858,0,1,0,22.0,0,0,0.0,0.0,1,0,1
859,1,0,0,33.0,0,0,13.0,0.0,1,4,1
860,2,0,0,34.0,1,0,379.0,0.0,0,1,0
861,2,1,0,11.0,0,0,0.0,0.0,0,1,0
862,2,1,0,41.0,1,0,0.0,458.07720329024676,0,1,0
863,0,0,2,30.0,1,0,0.0,7992.0,1,0,1
864,0,0,0,30.0,1,0,0.0,760.0,1,0,1
865,1,0,0,25.0,0,0,0.0,458.07720329024676,0,3,1
866,1,1,1,31.0,1,0,0.0,0.0,0,3,0
867,1,0,0,38.0,0,0,646.0,0.0,1,1,0
868,1,1,0,15.0,1,0,0.0,0.0,0,3,0
869,1,0,0,19.0,0,0,0.0,458.07720329024676,0,1,0
870,2,1,0,29.0,0,0,0.0,0.0,1,1,1
871,0,0,0,30.0,0,0,14.0,12045.0,1,6,0
872,0,0,0,29.0,1,0,0.0,1127.0,0,6,0
873,1,0,0,36.0,0,0,0.0,11.0,1,1,0
874,1,0,0,24.0,1,0,174.0,0.0,0,1,1
875,1,0,0,30.0,0,0,0.0,0.0,0,4,1
876,1,0,0,0.0,0,0,0.0,0.0,1,3,1
877,1,1,0,15.0,1,0,0.0,0.0,0,3,0
878,1,0,0,38.0,1,0,55.0,741.0,0,3,0
879,1,0,0,13.0,0,0,0.0,7.0,1,1,0
880,2,0,0,18.0,0,0,594.0,0.0,1,1,0
881,1,0,0,16.0,1,0,891.0,0.0,1,3,0
882,1,0,2,8.0,0,0,0.0,0.0,1,3,0
883,1,0,0,19.0,1,0,72.0,5.0,1,1,0
884,1,0,2,26.0,0,0,0.0,474.0,1,3,0
885,1,1,2,15.0,1,0,0.0,0.0,0,3,0
886,1,1,1,38.0,0,0,0.0,0.0,0,3,1
887,2,0,0,45.0,1,0,877.0,0.0,1,1,1
888,1,0,1,48.0,1,0,0.0,306.0,1,1,0
889,1,1,2,17.0,0,0,224.687617481203,0.0,1,3,1
890,1,0,0,28.0,0,0,0.0,631.0,1,4,1
891,2,1,0,41.0,1,0,0.0,0.0,0,1,0
892,1,0,0,19.0,1,0,3.0,0.0,1,4,1
893,1,0,2,14.0,1,0,0.0,885.0,1,3,0
894,0,1,0,21.0,0,0,0.0,0.0,1,0,0
895,0,1,0,48.0,1,0,0.0,0.0,1,0,0
896,2,0,0,19.0,1,0,631.0,0.0,0,1,1
897,1,0,0,29.0,0,0,1377.0,0.0,1,1,1
898,1,0,0,20.0,1,0,792.0,0.0,1,4,0
899,2,1,0,44.0,1,0,0.0,0.0,1,1,0
900,1,1,0,19.0,0,0,0.0,0.0,0,3,0
901,1,1,0,64.0,1,0,0.0,0.0,1,3,0
902,1,0,0,21.0,1,0,0.0,314.0,0,4,0
903,1,0,2,32.0,1,0,58.0,317.0,0,4,0
904,1,1,0,20.0,0,0,0.0,0.0,1,3,1
905,1,0,0,24.0,1,0,224.687617481203,32.0,0,1,0
906,0,0,0,44.0,1,0,0.0,0.0,1,0,1
907,1,1,1,57.0,0,0,0.0,0.0,0,3,0
908,1,0,0,51.0,0,0,224.687617481203,458.07720329024676,0,3,0
909,1,1,2,34.0,0,0,0.0,0.0,1,3,1
910,1,0,0,45.0,0,0,0.0,1.0,1,3,1
911,1,0,0,24.0,0,0,0.0,0.0,0,1,1
912,1,0,0,23.0,1,0,0.0,0.0,0,3,1
